GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1301124861,20260426,202604,2026,2026.3178,BEN,BENIN,BEN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,112,112,11,3,-2,1,1,1,-5.08166969147005,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260426190000,https://punchng.com/edo-court-acquits-dhl-manager-over-missing-uk-bound-parcel/
1301043937,20260426,202604,2026,2026.3178,MED,NEWS AGENCY,,,,,,MED,,,BEN,BENIN,BEN,,,,,,,,0,010,010,01,1,0,7,1,7,-4.40699935191186,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260426004500,https://www.yahoo.com/news/articles/detained-anti-colonial-activist-grabbing-230913540.html
1301124862,20260426,202604,2026,2026.3178,BEN,BENIN,BEN,,,,,,,,JUD,HIGH COURT,,,,,,JUD,,,1,112,112,11,3,-2,3,1,3,-5.08166969147005,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260426190000,https://punchng.com/edo-court-acquits-dhl-manager-over-missing-uk-bound-parcel/
1301125151,20260426,202604,2026,2026.3178,JUD,JUDGE,,,,,,JUD,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,010,010,01,1,0,6,1,6,-5.08166969147005,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260426190000,https://punchng.com/edo-court-acquits-dhl-manager-over-missing-uk-bound-parcel/
1301043625,20260426,202604,2026,2026.3178,AFR,AFRICA,AFR,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,020,020,02,1,3,2,1,2,-4.40699935191186,4,"Pretoria, Gauteng, South Africa",SF,SF06,77346,-25.7069,28.2294,-1273769,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Benin,BN,BN,,9.5,2.25,BN,20260426004500,https://www.yahoo.com/news/articles/detained-anti-colonial-activist-grabbing-230913540.html
1300987933,20260425,202604,2026,2026.3151,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,20,1,20,5.0314465408805,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://www.gouv.bj/article/3489/diplomatie-nouvelle-dans-relations-entre-benin-portugal/
1300988029,20260425,202604,2026,2026.3151,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,20,1,20,5.0314465408805,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://www.gouv.bj/article/3489/diplomatie-nouvelle-dans-relations-entre-benin-portugal/
1301007988,20260425,202604,2026,2026.3151,LEG,SENATE,,,,,,LEG,,,BEN,BENIN,BEN,,,,,,,,1,043,043,04,1,2.8,4,1,4,2.50783699059561,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425161500,https://thesun.ng/senator-imasuen-seeks-return-ticket-for-edo-south-apc/
1300986337,20260425,202604,2026,2026.3151,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,NGA,BENIN CITY,NGA,,,,,,,,1,010,010,01,1,0,2,1,2,0.23474178403756,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://dailypost.ng/2026/04/25/police-rescue-abducted-guo-bus-passengers/
1300955040,20260425,202604,2026,2026.3151,BEN,BENIN,BEN,,,,,,,,JUD,HIGH COURT,,,,,,JUD,,,1,046,046,04,1,7,10,1,10,-7.36648250460408,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425064500,https://saharareporters.com/2026/04/25/crisis-brews-scout-association-nigeria-members-petition-igp-disu-over-illegal-detention
1300983402,20260425,202604,2026,2026.3151,YEMCVL,YEMENI,YEM,,,,,CVL,,,YEM,YEMEN,YEM,,,,,,,,1,012,012,01,1,-0.4,3,1,3,-10.4895104895105,1,Yemen,YM,YM,,15.5,47.5,YM,1,Yemen,YM,YM,,15.5,47.5,YM,1,Benin,BN,BN,,9.5,2.25,BN,20260425111500,https://bawabatii.com/news348348.html
1300977411,20260425,202604,2026,2026.3151,COPGOV,POLICE,,,,,,COP,GOV,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0,3,1,3,-0.52910052910053,1,Benin,BN,BN,,9.5,2.25,BN,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,20260425104500,https://saharareporters.com/2026/04/25/edo-police-confirm-rescue-nine-kidnapped-victims-along-benin-lagos-expressway
1300977836,20260425,202604,2026,2026.3151,NGACOP,NIGERIA,NGA,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0,1,1,1,-0.52910052910053,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425104500,https://saharareporters.com/2026/04/25/edo-police-confirm-rescue-nine-kidnapped-victims-along-benin-lagos-expressway
1300977412,20260425,202604,2026,2026.3151,COPGOV,POLICE,,,,,,COP,GOV,,BEN,BENIN,BEN,,,,,,,,1,181,181,18,4,-9,2,1,2,-0.52910052910053,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6,29623,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425104500,https://saharareporters.com/2026/04/25/edo-police-confirm-rescue-nine-kidnapped-victims-along-benin-lagos-expressway
1301008053,20260425,202604,2026,2026.3151,NGA,NIGERIA,NGA,,,,,,,,LEG,SENATOR,,,,,,LEG,,,0,027,027,02,1,4,1,1,1,2.50783699059561,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6,29623,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425161500,https://thesun.ng/senator-imasuen-seeks-return-ticket-for-edo-south-apc/
1300986466,20260425,202604,2026,2026.3151,NGA,NIGERIA,NGA,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,073,073,07,2,7.4,2,1,2,0.23474178403756,4,"Imiegba, Edo, Nigeria",NI,NI37,22751,7.2022,6.4539,-2012239,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://dailypost.ng/2026/04/25/police-rescue-abducted-guo-bus-passengers/
1300924337,20260425,202604,2026,2026.3151,GOV,PRESIDENT,,,,,,GOV,,,IRQ,IRAQ,IRQ,,,,,,,,1,051,051,05,1,3.4,2,1,2,5.67164179104478,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425003000,http://usa.chinadaily.com.cn/a/202604/25/WS69ebf82ea310d6866eb45788.html
1300987934,20260425,202604,2026,2026.3151,,,,,,,,,,,BENGOV,BENIN,BEN,,,,,GOV,,,1,042,042,04,1,1.9,20,1,20,5.0314465408805,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://www.gouv.bj/article/3489/diplomatie-nouvelle-dans-relations-entre-benin-portugal/
1300975805,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,BUS,COMPANY,,,,,,BUS,,,1,181,181,18,4,-9,5,1,5,-0.85959885386819,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425103000,https://pmnewsnigeria.com/2026/04/25/police-rescue-guo-bus-passengers-4-others-from-kidnappers-in-edo/
1300962801,20260425,202604,2026,2026.3151,SPY,OPERATIVE,,,,,,SPY,,,BEN,BENIN,BEN,,,,,,,,1,073,073,07,2,7.4,2,1,2,-2.06185567010309,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6,29623,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,20260425080000,https://www.nigerianeye.com/2026/04/edo-police-rescue-nine-kidnap-victims.html
1301023799,20260425,202604,2026,2026.3151,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,010,010,01,1,0,5,1,5,-2.02020202020202,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425193000,https://thesun.ng/edo-police-rescue-abducted-septuagenarian/
1301023930,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,181,181,18,4,-9,5,1,5,-2.02020202020202,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425193000,https://thesun.ng/edo-police-rescue-abducted-septuagenarian/
1301023931,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,190,190,19,4,-10,10,1,10,-2.02020202020202,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425193000,https://thesun.ng/edo-police-rescue-abducted-septuagenarian/
1301023926,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,030,030,03,1,4,10,1,10,-2.02020202020202,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425193000,https://thesun.ng/edo-police-rescue-abducted-septuagenarian/
1300986312,20260425,202604,2026,2026.3151,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0,3,1,3,0.23474178403756,4,"Agenebode, Edo, Nigeria",NI,NI37,191251,7.106,6.6966,-1997866,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://dailypost.ng/2026/04/25/police-rescue-abducted-guo-bus-passengers/
1300977413,20260425,202604,2026,2026.3151,COPGOV,POLICE,,,,,,COP,GOV,,BEN,BENIN,BEN,,,,,,,,1,181,181,18,4,-9,1,1,1,-0.52910052910053,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425104500,https://saharareporters.com/2026/04/25/edo-police-confirm-rescue-nine-kidnapped-victims-along-benin-lagos-expressway
1301023927,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,073,073,07,2,7.4,5,1,5,-2.02020202020202,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425193000,https://thesun.ng/edo-police-rescue-abducted-septuagenarian/
1301007728,20260425,202604,2026,2026.3151,BEN,BENIN,BEN,,,,,,,,LEG,SENATE,,,,,,LEG,,,1,042,042,04,1,1.9,4,1,4,2.50783699059561,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425161500,https://thesun.ng/senator-imasuen-seeks-return-ticket-for-edo-south-apc/
1300954055,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,110,110,11,3,-2,1,1,1,-2.322206095791,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425063000,https://thesun.ng/egogo-youre-smiling-netizens-tackle-edo-cp-over-controversial-remarks/
1300977835,20260425,202604,2026,2026.3151,NGACOP,NIGERIA,NGA,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0,1,1,1,-0.52910052910053,4,"Agenebode, Edo, Nigeria",NI,NI37,191251,7.106,6.6966,-1997866,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425104500,https://saharareporters.com/2026/04/25/edo-police-confirm-rescue-nine-kidnapped-victims-along-benin-lagos-expressway
1300983401,20260425,202604,2026,2026.3151,YEMCVL,YEMENI,YEM,,,,,CVL,,,,,,,,,,,,,1,012,012,01,1,-0.4,7,1,7,-10.4895104895105,1,Yemen,YM,YM,,15.5,47.5,YM,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425111500,https://bawabatii.com/news348348.html
1300988032,20260425,202604,2026,2026.3151,BENGOV,BENIN,BEN,,,,,GOV,,,,,,,,,,,,,1,043,043,04,1,2.8,20,1,20,5.0314465408805,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://www.gouv.bj/article/3489/diplomatie-nouvelle-dans-relations-entre-benin-portugal/
1300955559,20260425,202604,2026,2026.3151,NGACOP,NIGERIA,NGA,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,181,181,18,4,-9,3,1,3,-0.77519379844961,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6,29623,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425064500,https://dailypost.ng/2026/04/25/edo-police-rescue-nine-kidnap-victims-along-benin-lagos-corridor/
1300988030,20260425,202604,2026,2026.3151,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,20,1,20,5.0314465408805,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://www.gouv.bj/article/3489/diplomatie-nouvelle-dans-relations-entre-benin-portugal/
1300955107,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,181,181,18,4,-9,1,1,1,-0.77519379844961,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6,29623,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425064500,https://dailypost.ng/2026/04/25/edo-police-rescue-nine-kidnap-victims-along-benin-lagos-corridor/
1300986327,20260425,202604,2026,2026.3151,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0,2,1,2,0.23474178403756,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://dailypost.ng/2026/04/25/police-rescue-abducted-guo-bus-passengers/
1300954230,20260425,202604,2026,2026.3151,MED,MEDIA,,,,,,MED,,,NGACOP,NIGERIA,NGA,,,,,COP,,,1,010,010,01,1,0,2,1,2,-2.322206095791,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425063000,https://thesun.ng/egogo-youre-smiling-netizens-tackle-edo-cp-over-controversial-remarks/
1300954046,20260425,202604,2026,2026.3151,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,012,012,01,1,-0.4,2,1,2,-2.322206095791,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425063000,https://thesun.ng/egogo-youre-smiling-netizens-tackle-edo-cp-over-controversial-remarks/
1300962803,20260425,202604,2026,2026.3151,SPY,OPERATIVE,,,,,,SPY,,,BEN,BENIN,BEN,,,,,,,,1,073,073,07,2,7.4,4,1,4,-2.06185567010309,1,Benin,BN,BN,,9.5,2.25,BN,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,20260425080000,https://www.nigerianeye.com/2026/04/edo-police-rescue-nine-kidnap-victims.html
1300986336,20260425,202604,2026,2026.3151,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,NGA,BENIN CITY,NGA,,,,,,,,1,010,010,01,1,0,3,1,3,0.23474178403756,4,"Agenebode, Edo, Nigeria",NI,NI37,191251,7.106,6.6966,-1997866,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://dailypost.ng/2026/04/25/police-rescue-abducted-guo-bus-passengers/
1301027348,20260425,202604,2026,2026.3151,AFR,AFRICA,AFR,,,,,,,,UAF,ARMED GROUP,,,,,,UAF,,,1,020,020,02,1,3,2,1,2,0.20576131687243,4,"Dakar, Dakar, Senegal",SG,SG01,,14.7367,-17.6339,-2266494,1,Nigeria,NI,NI,,10,8,NI,1,Benin,BN,BN,,9.5,2.25,BN,20260425203000,https://dailypost.ng/2026/04/25/regional-security-cooperation-emerges-as-west-africas-most-credible-response-to-terrorism/
1301007991,20260425,202604,2026,2026.3151,LEG,SENATOR,,,,,,LEG,,,NGA,BENIN CITY,NGA,,,,,,,,1,020,020,02,1,3,10,1,10,2.50783699059561,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260425161500,https://thesun.ng/senator-imasuen-seeks-return-ticket-for-edo-south-apc/
1301023882,20260425,202604,2026,2026.3151,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,012,012,01,1,-0.4,2,1,2,-2.02020202020202,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425193000,https://thesun.ng/edo-police-rescue-abducted-septuagenarian/
1300988031,20260425,202604,2026,2026.3151,BENGOV,BENIN,BEN,,,,,GOV,,,,,,,,,,,,,1,030,030,03,1,4,20,1,20,5.0314465408805,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260425121500,https://www.gouv.bj/article/3489/diplomatie-nouvelle-dans-relations-entre-benin-portugal/
1300748269,20260424,202604,2026,2026.3123,BEN,BENIN,BEN,,,,,,,,COP,POLICE,,,,,,COP,,,0,0841,084,08,2,7,10,1,10,-7.4074074074074,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424011500,https://punchng.com/edo-woman-nabbed-for-n2m-adoption-scam/
1300826698,20260424,202604,2026,2026.3123,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,192,192,19,4,-9.5,10,1,10,-5.81039755351683,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260424120000,https://www.monzatoday.it/cronaca/doppio-furto-arrestato-arcore.html
1300748111,20260424,202604,2026,2026.3123,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,173,173,17,4,-5,5,1,5,-7.4074074074074,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424011500,https://punchng.com/edo-woman-nabbed-for-n2m-adoption-scam/
1300759825,20260424,202604,2026,2026.3123,GOV,EMBASSY,,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,051,051,05,1,3.4,10,1,10,0.91743119266055,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424023000,https://lanouvelletribune.info/2026/04/benin-lambassade-des-usa-felicite-wadagni-apres-sa-victoire-a-lelection-presidentielle/
1300858995,20260424,202604,2026,2026.3123,GOV,MINIST OF WORKS,,,,,,GOV,,,IGOWAFWAS,ECONOMIC COMMUNITY OF WEST AFRICAN STATES,WAF,WAS,,,,IGO,,,1,030,030,03,1,4,3,1,3,-0.40899795501022,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424160000,https://www.thecable.ng/fg-restates-commitment-to-lagos-abidjan-highway-raises-concern-on-ecowas-design/
1300748969,20260424,202604,2026,2026.3123,LAB,STAFF MEMBER,,,,,,LAB,,,GOV,GOVERNMENT,,,,,,GOV,,,0,020,020,02,1,3,10,1,10,-7.4074074074074,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424011500,https://punchng.com/edo-woman-nabbed-for-n2m-adoption-scam/
1300854354,20260424,202604,2026,2026.3123,BFA,BURKINA,BFA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,042,042,04,1,1.9,4,1,4,2.61682242990654,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424153000,https://www.africanews.com/2026/04/24/burkinabe-architect-francis-kere-builds-sustainable-cultural-centre-in-senegal/
1300858449,20260424,202604,2026,2026.3123,,,,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,013,013,01,1,0.4,10,1,10,7.10900473933649,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424160000,https://www.renewableenergymagazine.com/panorama/eib-group-accelerates-europea-s-clean-energy-20260423
1300828933,20260424,202604,2026,2026.3123,COP,POLICE,,,,,,COP,,,CVL,CITIZEN,,,,,,CVL,,,1,173,173,17,4,-5,10,1,10,-5,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424121500,https://giornaledivimercate.it/cronaca/arcore-arrestato-un-trentenne-per-furto-dopo-tentativi-in-due-negozi/
1300861120,20260424,202604,2026,2026.3123,BEN,BENIN,BEN,,,,,,,,SEP,SEPARATIST,,,,,,SEP,,,0,173,173,17,4,-5,8,1,8,-5.09731232622798,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424161500,https://www.nationalaccordnewspaper.com/nigerian-army-command-decimation-stemming-a-rising-attrition/
1300914803,20260424,202604,2026,2026.3123,NGACOP,NIGERIA,NGA,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,181,181,18,4,-9,4,1,4,-2.18446601941747,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6,29623,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424231500,https://punchng.com/police-rescues-nine-kidnapped-victims-along-benin-lagos-expressway/
1300769929,20260424,202604,2026,2026.3123,CHN,BEIJING,CHN,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,051,051,05,1,3.4,2,1,2,4.96894409937888,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424044500,http://en.people.cn/n3/2026/0424/c90000-20450088.html
1300862368,20260424,202604,2026,2026.3123,ibo,IGBO,,,ibo,,,,,,NGA,NIGERIAN,NGA,,,,,,,,0,062,062,06,2,7.4,2,1,2,-5.09731232622798,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424161500,https://www.nationalaccordnewspaper.com/nigerian-army-command-decimation-stemming-a-rising-attrition/
1300748268,20260424,202604,2026,2026.3123,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5,1,1,1,-7.4074074074074,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260424011500,https://punchng.com/edo-woman-nabbed-for-n2m-adoption-scam/
1300862371,20260424,202604,2026,2026.3123,ibo,IGBO,,,ibo,,,,,,SEP,SEPARATIST,,,,,,SEP,,,0,180,180,18,4,-9,1,1,1,-5.09731232622798,5,"Borno State, Borno, Nigeria",NI,NI27,191073,11.5,13,-2003010,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424161500,https://www.nationalaccordnewspaper.com/nigerian-army-command-decimation-stemming-a-rising-attrition/
1300863017,20260424,202604,2026,2026.3123,MIL,MILITARY,,,,,,MIL,,,GOV,JUNTA,,,,,,GOV,,,1,150,150,15,4,-7.2,10,1,10,-4.61538461538461,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424160000,https://www.merateonline.it/notizie/155828/arrestato-per-furto-un-30enne
1300759791,20260424,202604,2026,2026.3123,GOV,EMBASSY,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0,2,1,2,0.91743119266055,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,Benin,BN,BN,,9.5,2.25,BN,20260424023000,https://lanouvelletribune.info/2026/04/benin-lambassade-des-usa-felicite-wadagni-apres-sa-victoire-a-lelection-presidentielle/
1300786398,20260424,202604,2026,2026.3123,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0,3,1,3,-7.77096114519428,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260424071500,https://dailypost.ng/2026/04/24/edo-govt-closes-orphanage-home-arrests-proprietress-over-alleged-adoption-scam/
1300799789,20260424,202604,2026,2026.3123,LEG,HOUSE OF ASSEMBLY,,,,,,LEG,,,,,,,,,,,,,0,0831,083,08,2,5,5,1,5,5.64516129032258,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260424090000,https://thesun.ng/we-will-deliver-2-5-million-votes-for-tinubu-in-2027-uzamere/
1300859728,20260424,202604,2026,2026.3123,TGO,TOGO,TGO,,,,,,,,GHA,GHANA,GHA,,,,,,,,0,046,046,04,1,7,1,1,1,-0.40899795501022,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260424160000,https://www.thecable.ng/fg-restates-commitment-to-lagos-abidjan-highway-raises-concern-on-ecowas-design/
